0.119662803,0.098189896,0.093817599,0.068841787,0.107007467,0.101545689,0.121806373,0.064059326,0.147880529,0.077188531
0.108753319,0.109713010,0.076308362,0.123818686,0.062843064,0.061669135,0.101952543,0.108765181,0.101092598,0.145084101
0.106175914,0.091903375,0.082045723,0.138364939,0.067449321,0.079721025,0.077433323,0.073271010,0.109808367,0.173827003
0.050912489,0.084694279,0.112964887,0.115663586,0.120001261,0.094957938,0.077119851,0.101162601,0.110786259,0.131736850
0.072601627,0.084462926,0.184467092,0.095066775,0.088465932,0.088842527,0.080530452,0.077969096,0.125952426,0.101641147
0.103642192,0.054852495,0.102637563,0.083187539,0.066464728,0.137741029,0.071314081,0.136066800,0.099588848,0.144504724
0.129870375,0.133422556,0.079299878,0.114340916,0.063768564,0.109175033,0.081523277,0.118970095,0.104581852,0.065047453
0.066901724,0.081024429,0.145687479,0.141333582,0.076142070,0.134308177,0.096487520,0.073652413,0.107926683,0.076535924
0.099818909,0.080565642,0.120231139,0.066372457,0.117236137,0.105426362,0.068725790,0.115645155,0.133008276,0.092970134
0.091808673,0.109049531,0.087415631,0.120916191,0.069703309,0.066943023,0.070350543,0.095374214,0.173354159,0.115084726
0.069942231,0.084983877,0.098915551,0.102567582,0.144833960,0.118095277,0.089431419,0.138809820,0.084127634,0.068292650
0.097154631,0.145288684,0.104476266,0.067834136,0.137289520,0.080351705,0.135104381,0.082574366,0.079676519,0.070249791
0.124601484,0.094260808,0.076075449,0.148714177,0.077031384,0.100886967,0.086893139,0.096467283,0.101401645,0.093667664
0.087627151,0.121549315,0.114617984,0.106622530,0.069841920,0.132326373,0.098244027,0.081488005,0.088487648,0.099195047
0.060761169,0.142771207,0.126021389,0.103086504,0.064159197,0.084893421,0.149123882,0.079642556,0.096583487,0.092957189
0.096124762,0.133974188,0.100766224,0.074727975,0.108388111,0.070794691,0.148596280,0.070583209,0.095662878,0.100381682
0.144689952,0.079627120,0.132625545,0.071898196,0.080022649,0.135493430,0.063645948,0.149373278,0.064930310,0.077693571
0.074499051,0.056339576,0.129185212,0.108504546,0.063451177,0.128547171,0.080470750,0.118807877,0.134109930,0.106084711
0.062572683,0.122612956,0.121971890,0.088889848,0.068485465,0.063595162,0.073319578,0.110101476,0.134456667,0.153994275
0.068972103,0.067751271,0.074172232,0.071729860,0.085200193,0.173382313,0.160978490,0.086303068,0.129778033,0.081732437
0.061976195,0.061356639,0.119828533,0.111198010,0.141392532,0.129444234,0.107162529,0.107326174,0.068125235,0.092189920
0.056987594,0.089710076,0.118538377,0.126627960,0.080174615,0.074455434,0.095173493,0.120972073,0.128599665,0.108760714
0.067072495,0.072298951,0.133853030,0.071774864,0.129988168,0.083208410,0.107772327,0.123367892,0.135480898,0.075182965
0.073007309,0.096589873,0.094964799,0.093930559,0.109399744,0.102722109,0.083651198,0.063475096,0.124767870,0.157491443
0.093633940,0.124577919,0.140965507,0.134998849,0.060960600,0.099358574,0.062955261,0.095202420,0.127960185,0.059386745
0.119535378,0.082007825,0.074238343,0.130316513,0.087209186,0.080638958,0.114033259,0.074009721,0.119090819,0.118919999
0.096235687,0.142213773,0.066174431,0.145715959,0.077903212,0.078323690,0.067207976,0.089020327,0.086556930,0.150648015
0.076462490,0.096721883,0.059082502,0.144633132,0.130042893,0.091246317,0.068631566,0.090064791,0.145180262,0.097934164
0.127977729,0.078769070,0.069905994,0.091318122,0.064688818,0.108791592,0.089274999,0.159105110,0.141801813,0.068366752
0.089586354,0.151758088,0.068538851,0.136328618,0.092096870,0.071272582,0.139470633,0.069230408,0.104325955,0.077391640
0.083857155,0.070287747,0.063901793,0.071822917,0.066062893,0.133078345,0.162779823,0.157320097,0.107472423,0.083416807
0.067292108,0.081994699,0.144546994,0.079567182,0.090962039,0.140634182,0.065761929,0.132107741,0.092146020,0.104987105
