0.11834,0,0.824783,0,0,0,0,0,0,0
0,0,0,0,0.943123,0,0,0,0,0
0,0.943123,0,0,0,0,0,0,0,0
0,0,0,0.943123,0,0,0,0,0,0
0,0.943123,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.943123,0
0,0.943123,0,0,0,0,0,0,0,0
0,0,0.943123,0,0,0,0,0,0,0
0,0,0,0,0,0.943123,0,0,0,0
0,0,0,0,0,0,0,0.943123,0,0
0,0,0,0.943123,0,0,0,0,0,0
0,0.161349,0.781775,0,0,0,0,0,0,0
0,0.943123,0,0,0,0,0,0,0,0
0,0,0,0.943123,0,0,0,0,0,0
0.943123,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.943123,0
0,0,0,0.166667,0,0.165633,0,0,0.443054,0.167769
0,0.943123,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.943123,0
0,0,0,0,0.943123,0,0,0,0,0
0,0,0,0,0,0,0,0.943123,0,0
0,0.943123,0,0,0,0,0,0,0,0
0,0,0,0,0,0.943123,0,0,0,0
0,0,0,0.61841,0,0,0,0,0.324713,0
0.11834,0,0,0,0.500069,0,0.324713,0,0,0
0.11834,0,0,0,0,0,0,0,0.824783,0
0,0.943123,0,0,0,0,0,0,0,0
0,0,0,0,0.943123,0,0,0,0,0
0,0,0,0.943123,0,0,0,0,0,0
0,0,0,0,0,0,0.943123,0,0,0
0,0,0,0,0,0,0,0.943123,0,0
0,0,0,0,0,0,0.943123,0,0,0
0.943123,0,0,0,0,0,0,0,0,0
0.11834,0,0.824783,0,0,0,0,0,0,0
0,0.943123,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.943123,0,0
0,0.943123,0,0,0,0,0,0,0,0
0,0,0,0.943123,0,0,0,0,0,0
0,0,0,0,0.943123,0,0,0,0,0
0,0,0,0.943123,0,0,0,0,0,0
0,0.943123,0,0,0,0,0,0,0,0
0,0,0.943123,0,0,0,0,0,0,0
0.11834,0,0,0.659149,0,0.165633,0,0,0,0
0,0.943123,0,0,0,0,0,0,0,0
0.11834,0,0,0,0,0,0.824783,0,0,0
0,0,0.11834,0,0.824783,0,0,0,0,0
0,0,0,0.943123,0,0,0,0,0,0
0,0,0.943123,0,0,0,0,0,0,0
0.60972,0,0,0,0,0,0.333403,0,0,0
0,0,0,0,0,0.943123,0,0,0,0
0,0,0,0,0,0,0,0.943123,0,0
0,0,0.943123,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.943123,0,0
0,0,0,0,0,0,0.943123,0,0,0
0,0,0,0,0,0,0,0,0.943123,0
0.161349,0,0,0,0,0,0,0.61841,0,0.163365
0,0.943123,0,0,0,0,0,0,0,0
0.943123,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.11834,0,0.824783
0.943123,0,0,0,0,0,0,0,0,0
0,0,0,0,0.943123,0,0,0,0,0
0,0,0,0,0,0,0,0.943123,0,0
0,0,0.324713,0,0,0,0,0.61841,0,0
0,0,0,0,0.11834,0,0,0,0,0.824783
0,0,0.451743,0,0,0,0,0.49138,0,0
0,0,0.943123,0,0,0,0,0,0,0
0,0,0,0,0,0.943123,0,0,0,0
0,0,0,0,0,0,0.943123,0,0,0
0,0,0.324713,0,0,0,0,0.61841,0,0
0,0,0,0.943123,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.943123,0
0,0,0,0,0,0,0.943123,0,0,0
0,0,0,0,0,0.610823,0,0,0,0.3323
0,0.943123,0,0,0,0,0,0,0,0
0,0,0.11834,0,0,0,0,0,0,0.824783
0,0,0,0,0,0,0,0.11834,0,0.824783
0,0,0,0,0,0,0,0.943123,0,0
0,0,0,0,0,0.943123,0,0,0,0
0,0,0,0.943123,0,0,0,0,0,0
0.11834,0,0,0,0,0,0,0,0,0.824783
0,0,0,0,0,0,0,0,0.943123,0
0,0,0,0,0,0,0,0,0.943123,0
0,0,0,0.163365,0,0.61841,0,0.161349,0,0
0,0,0,0,0,0,0,0.943123,0,0
0,0,0,0,0,0.943123,0,0,0,0
0,0,0.943123,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.943123
0,0,0,0,0,0.943123,0,0,0,0
0,0,0,0,0,0.943123,0,0,0,0
0,0,0.943123,0,0,0,0,0,0,0
0,0,0,0.943123,0,0,0,0,0,0
0,0,0.943123,0,0,0,0,0,0,0
0,0,0,0,0.943123,0,0,0,0,0
0,0,0,0,0,0,0,0,0.943123,0
0,0,0,0,0,0,0.11834,0,0.824783,0
0,0,0.943123,0,0,0,0,0,0,0
0.943123,0,0,0,0,0,0,0,0,0
0,0.943123,0,0,0,0,0,0,0,0
0,0.824783,0,0,0.11834,0,0,0,0,0
0,0,0.11834,0,0,0,0,0.824783,0,0
0.943123,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.943123,0,0
0,0,0,0,0,0,0,0,0,0.943123
0,0,0,0.943123,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.943123
0,0,0,0,0.943123,0,0,0,0,0
0,0,0,0,0,0,0,0,0.943123,0
0,0,0.943123,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.943123,0,0
0,0,0,0.943123,0,0,0,0,0,0
0,0.943123,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.943123,0,0
0,0,0,0.11834,0,0,0,0,0.824783,0
0,0,0,0,0,0.943123,0,0,0,0
0,0,0,0,0,0,0,0,0,0.943123
0,0.943123,0,0,0,0,0,0,0,0
0,0,0,0.324713,0,0.61841,0,0,0,0
0,0,0,0,0,0,0,0.943123,0,0
0,0,0,0,0.781775,0,0,0,0,0.161349
0,0,0,0,0,0.943123,0,0,0,0
0,0,0,0,0,0,0,0,0.943123,0
0,0,0,0,0.943123,0,0,0,0,0
0,0,0,0,0,0.781775,0.161349,0,0,0
0,0,0,0.11834,0,0,0,0,0.824783,0
0,0,0,0,0,0,0,0,0,0.943123
0,0,0.779759,0,0,0,0,0,0.163365,0
0.943123,0,0,0,0,0,0,0,0,0
0,0,0.779759,0,0,0,0,0,0.163365,0
0,0,0,0,0,0,0,0,0.943123,0
0.943123,0,0,0,0,0,0,0,0,0
0.943123,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.943123,0,0,0
0.11834,0,0,0.824783,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.943123,0
0,0,0,0,0,0,0.943123,0,0,0
0.943123,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.943123,0
0,0,0,0,0.11834,0,0,0,0,0.824783
0,0,0.11834,0,0,0,0,0,0.824783,0
